horizon,threshold_type,threshold_value,target_usage,baseline_family,baseline_name,row_count,scored_row_count,positive_event_count,event_base_rate,score_available_rate,roc_auc,average_precision,brier_like_score_if_score_in_0_1,spearman_score_vs_event,spearman_score_vs_future_mae,spearman_score_vs_future_mdd,spearman_score_vs_future_return,quantile_lift_top_decile,quantile_lift_top_quintile,top_decile_future_mae_mean,top_decile_future_mdd_mean,monotonic_decile_event_rate_status
3,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,2196,2196,89,0.04052823315118397,1.0,0.48356201639265584,0.04894394247156817,0.03987520999168872,-0.01122895692104358,-0.02549384009638113,-0.05566233239085183,-0.12835729995137563,1.3458631256384064,1.3458631256384064,-0.0019206807996000254,0.010757089823471414,non_monotonic
3,fixed,0.05,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,2196,2196,9,0.004098360655737705,1.0,0.49507188944774677,0.005905100101761881,0.007750336382502929,-0.0010906607632697337,-0.02549384009638113,-0.05566233239085183,-0.12835729995137563,1.109090909090909,1.109090909090909,-0.0019206807996000254,0.010757089823471414,non_monotonic
3,fixed,0.08,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,2196,2196,0,0.0,1.0,,,0.004148181715812616,,-0.02549384009638113,-0.05566233239085183,-0.12835729995137563,,,-0.0019206807996000254,0.010757089823471414,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,2196,2196,0,0.0,1.0,,,0.004148181715812616,,-0.02549384009638113,-0.05566233239085183,-0.12835729995137563,,,-0.0019206807996000254,0.010757089823471414,insufficient_unique_scores
5,fixed,0.03,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,116,0.052823315118397086,1.0,0.5092506631299735,0.06943392044494025,0.050508521903870236,0.007167985691529091,-0.0351676505949357,-0.07076182650227138,-0.15001137331093467,1.3768025078369905,1.5058777429467085,-0.004745959863675307,0.016225254710568963,non_monotonic
5,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,17,0.007741347905282332,1.0,0.5864130874929137,0.011909722591704934,0.010856603261429376,0.026235914075897673,-0.0351676505949357,-0.07076182650227138,-0.15001137331093467,1.174331550802139,1.467914438502674,-0.004745959863675307,0.016225254710568963,non_monotonic
5,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,0,0.0,1.0,,,0.004148181715812616,,-0.0351676505949357,-0.07076182650227138,-0.15001137331093467,,,-0.004745959863675307,0.016225254710568963,insufficient_unique_scores
5,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,0,0.0,1.0,,,0.004148181715812616,,-0.0351676505949357,-0.07076182650227138,-0.15001137331093467,,,-0.004745959863675307,0.016225254710568963,insufficient_unique_scores
10,fixed,0.03,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,249,0.1133879781420765,1.0,0.3467129947628212,0.09368054558188627,0.10616003168109699,-0.16836491304358328,0.04675513618496208,-0.3307010019191177,0.10685733067148627,0.7215772179627601,0.7817086527929902,-0.0058287846120228725,0.022198325360903978,non_monotonic
10,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,73,0.033242258652094715,1.0,0.31958200788493923,0.022925142656021236,0.03424266944345053,-0.11204174752172197,0.04675513618496208,-0.3307010019191177,0.10685733067148627,0.27347447073474473,0.47858032378580323,-0.0058287846120228725,0.022198325360903978,non_monotonic
10,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,12,0.00546448087431694,1.0,0.25673458485958484,0.0036898428467490338,0.009148251685885464,-0.0621242146512335,0.04675513618496208,-0.3307010019191177,0.10685733067148627,0.0,0.0,-0.0058287846120228725,0.022198325360903978,non_monotonic
10,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,1,0.0004553734061930783,1.0,0.19293849658314352,0.0005636978579481398,0.004567709704118431,-0.022693748408896222,0.04675513618496208,-0.3307010019191177,0.10685733067148627,0.0,0.0,-0.0058287846120228725,0.022198325360903978,non_monotonic
20,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,2196,2196,463,0.21083788706739526,1.0,0.356590214848594,0.18380112895165432,0.19290610300110272,-0.2026432600446144,0.1182527605302347,-0.17786797584933425,0.13524839386858276,0.9270371097584921,0.8084625957196151,-0.012814012914833833,0.06116091988878957,non_monotonic
20,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,242,0.11020036429872496,1.0,0.31073047869595743,0.09532455866493353,0.1036706625309244,-0.2053119595170703,0.1182527605302347,-0.17786797584933425,0.13524839386858276,0.7836964688204358,0.5568369646882043,-0.012814012914833833,0.06116091988878957,non_monotonic
20,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,84,0.03825136612021858,1.0,0.2725638077200577,0.03526889158809817,0.03899239637424177,-0.15111576614937067,0.1182527605302347,-0.17786797584933425,0.13524839386858276,0.3564935064935065,0.41590909090909084,-0.012814012914833833,0.06116091988878957,non_monotonic
20,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_20,2196,2196,36,0.01639344262295082,1.0,0.26705889917695474,0.010510925228716026,0.019099027698285653,-0.1024679036007241,0.1182527605302347,-0.17786797584933425,0.13524839386858276,0.0,0.1386363636363636,-0.012814012914833833,0.06116091988878957,non_monotonic
1,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.30991032071743424,0.006111726918931966,0.012764220771725529,-0.06118522445934831,-0.031213916414707162,-0.005251218903600714,-0.031213916414707162,0.0,0.29366631563111184,0.005113384108555219,0.003675237421190557,non_monotonic
1,fixed,0.05,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.20553562275756024,0.0006426735218508997,0.005439683265050563,-0.023082586547345622,-0.031213916414707162,-0.005251218903600714,-0.031213916414707162,0.0,0.0,0.005113384108555219,0.003675237421190557,non_monotonic
1,fixed,0.08,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,2196,1952,0,0.0,0.8888888888888888,,,0.004974226376065285,,-0.031213916414707162,-0.005251218903600714,-0.031213916414707162,,,0.005113384108555219,0.003675237421190557,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,2196,1952,0,0.0,0.8888888888888888,,,0.004974226376065285,,-0.031213916414707162,-0.005251218903600714,-0.031213916414707162,,,0.005113384108555219,0.003675237421190557,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,2196,1952,83,0.04252049180327869,0.8888888888888888,0.43795728661032574,0.04467487083955134,0.04219094285779597,-0.04336681768863478,-0.0036219457258597878,-0.02264990921167026,-0.07931992850579268,0.7199409884435702,0.9623763596585833,-6.42734896757695e-06,0.01015997933735243,non_monotonic
3,fixed,0.05,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,2196,1952,9,0.004610655737704918,0.8888888888888888,0.4053868588094013,0.0051675938257218544,0.009026650376091887,-0.022204049700071213,-0.0036219457258597878,-0.02264990921167026,-0.07931992850579268,1.1065759637188208,0.5547030406365445,-6.42734896757695e-06,0.01015997933735243,non_monotonic
3,fixed,0.08,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,2196,1952,0,0.0,0.8888888888888888,,,0.004974226376065285,,-0.0036219457258597878,-0.02264990921167026,-0.07931992850579268,,,-6.42734896757695e-06,0.01015997933735243,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,2196,1952,0,0.0,0.8888888888888888,,,0.004974226376065285,,-0.0036219457258597878,-0.02264990921167026,-0.07931992850579268,,,-6.42734896757695e-06,0.01015997933735243,insufficient_unique_scores
5,fixed,0.03,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,102,0.05225409836065574,0.8888888888888888,0.4542633810280869,0.05976819175726252,0.05056491685264187,-0.035259250885912585,-0.0019807899511701684,-0.04567695668195297,-0.15551398910936945,0.8787515006002401,0.9788877187703725,-0.0017743517098267434,0.015816070226002173,non_monotonic
5,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.4942392460860313,0.010210066441255647,0.012521200614884143,-0.00185424596754302,-0.0019807899511701684,-0.04567695668195297,-0.15551398910936945,1.1716686674669867,0.5873326312622237,-0.0017743517098267434,0.015816070226002173,non_monotonic
5,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,0,0.0,0.8888888888888888,,,0.004974226376065285,,-0.0019807899511701684,-0.04567695668195297,-0.15551398910936945,,,-0.0017743517098267434,0.015816070226002173,insufficient_unique_scores
5,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,0,0.0,0.8888888888888888,,,0.004974226376065285,,-0.0019807899511701684,-0.04567695668195297,-0.15551398910936945,,,-0.0017743517098267434,0.015816070226002173,insufficient_unique_scores
10,fixed,0.03,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,234,0.11987704918032786,0.8888888888888888,0.5520743161895665,0.15545619267925212,0.10792929206184253,0.05859575554151369,-0.06113358706079797,-0.04052884741172779,-0.18730677001017013,1.4045002616431188,1.2800839399304873,-0.009699037599164831,0.03199415414096861,non_monotonic
10,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,73,0.03739754098360656,0.8888888888888888,0.5940787507199253,0.059336411743066635,0.03682702756826063,0.06183572201526126,-0.06113358706079797,-0.04052884741172779,-0.18730677001017013,2.1828347777467147,1.5045370143292576,-0.009699037599164831,0.03199415414096861,non_monotonic
10,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,12,0.006147540983606557,0.8888888888888888,0.5878006872852234,0.027566610445993806,0.010199563279851494,0.02377455943261616,-0.06113358706079797,-0.04052884741172779,-0.18730677001017013,2.489795918367347,1.2480818414322252,-0.009699037599164831,0.03199415414096861,non_monotonic
10,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.6496668375192209,0.001445086705202312,0.005408728686693564,0.011732141465317529,-0.06113358706079797,-0.04052884741172779,-0.18730677001017013,0.0,0.0,-0.009699037599164831,0.03199415414096861,non_monotonic
20,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,2196,1952,442,0.22643442622950818,0.8888888888888888,0.5607878097749543,0.3057292156193494,0.19923831774861547,0.08813312679825692,-0.10951529492875996,0.04063681161935272,-0.18457600490525028,1.7124388216825193,1.355382995220516,-0.027069720199165957,0.07634640099760864,non_monotonic
20,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,240,0.12295081967213115,0.8888888888888888,0.5359435845015577,0.18554799577393405,0.11066914273937,0.04088857361478281,-0.10951529492875996,0.04063681161935272,-0.18457600490525028,1.9503401360544217,1.3520886615515773,-0.027069720199165957,0.07634640099760864,non_monotonic
20,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,84,0.0430327868852459,0.8888888888888888,0.5376739828693791,0.08464251925734281,0.04194615773568335,0.026484555549670316,-0.10951529492875996,0.04063681161935272,-0.18457600490525028,2.1341107871720117,1.3075143100718547,-0.027069720199165957,0.07634640099760864,non_monotonic
20,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_60,2196,1952,36,0.018442622950819672,0.8888888888888888,0.4844293667362561,0.04066203612130147,0.020909173224333985,-0.00725735475578445,-0.10951529492875996,0.04063681161935272,-0.18457600490525028,2.489795918367347,1.2480818414322252,-0.027069720199165957,0.07634640099760864,non_monotonic
1,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,2196,2196,17,0.007741347905282332,1.0,0.41414032340793133,0.006245392655167808,0.008993701394681725,-0.026449291462209295,0.0033894891963672786,-0.030767594227346706,0.0033894891963672786,0.5871657754010695,0.29358288770053476,0.008172959890208152,0.002893489689404619,non_monotonic
1,fixed,0.05,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,2196,2196,1,0.0004553734061930783,1.0,0.3753986332574032,0.0007288629737609329,0.0019674077039943355,-0.009343547261748726,0.0033894891963672786,-0.030767594227346706,0.0033894891963672786,0.0,0.0,0.008172959890208152,0.002893489689404619,non_monotonic
1,fixed,0.08,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,2196,2196,0,0.0,1.0,,,0.0015175928710214886,,0.0033894891963672786,-0.030767594227346706,0.0033894891963672786,,,0.008172959890208152,0.002893489689404619,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,2196,2196,0,0.0,1.0,,,0.0015175928710214886,,0.0033894891963672786,-0.030767594227346706,0.0033894891963672786,,,0.008172959890208152,0.002893489689404619,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,2196,2196,89,0.04052823315118397,1.0,0.5375767239218656,0.04252867581961941,0.03971899195369417,0.026044612692246314,0.002585863591668038,-0.05776205099515809,-0.08775014873294752,1.009397344228805,0.841164453524004,0.003634882652755127,0.008409894283217822,non_monotonic
3,fixed,0.05,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,2196,2196,9,0.004098360655737705,1.0,0.4743687446019408,0.004118380401509723,0.005443192651465141,-0.005755555454066956,0.002585863591668038,-0.05776205099515809,-0.08775014873294752,0.0,0.5545454545454545,0.003634882652755127,0.008409894283217822,non_monotonic
3,fixed,0.08,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,2196,2196,0,0.0,1.0,,,0.0015175928710214886,,0.002585863591668038,-0.05776205099515809,-0.08775014873294752,,,0.003634882652755127,0.008409894283217822,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,2196,2196,0,0.0,1.0,,,0.0015175928710214886,,0.002585863591668038,-0.05776205099515809,-0.08775014873294752,,,0.003634882652755127,0.008409894283217822,insufficient_unique_scores
5,fixed,0.03,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,116,0.052823315118397086,1.0,0.5469185179045093,0.05727104983403754,0.0511821962227496,0.03688728279715378,-0.039305152347415946,0.010325986658509671,-0.23713600576407468,1.1186520376175548,0.9465517241379311,-0.00032841612123914757,0.01647764519107356,non_monotonic
5,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,17,0.007741347905282332,1.0,0.44375455551656184,0.007190627051058406,0.008948231212783994,-0.017326552039463313,-0.039305152347415946,0.010325986658509671,-0.23713600576407468,0.0,0.29358288770053476,-0.00032841612123914757,0.01647764519107356,non_monotonic
5,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,0,0.0,1.0,,,0.0015175928710214886,,-0.039305152347415946,0.010325986658509671,-0.23713600576407468,,,-0.00032841612123914757,0.01647764519107356,insufficient_unique_scores
5,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,0,0.0,1.0,,,0.0015175928710214886,,-0.039305152347415946,0.010325986658509671,-0.23713600576407468,,,-0.00032841612123914757,0.01647764519107356,insufficient_unique_scores
10,fixed,0.03,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,249,0.1133879781420765,1.0,0.3734970699438741,0.08123910570928544,0.110990430208359,-0.1409791709692413,0.04233606682184943,-0.3222406881530211,0.04039920846134377,0.6013143483023,0.5612267250821467,-0.00145910638038146,0.0223350741414941,non_monotonic
10,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,73,0.033242258652094715,1.0,0.29363978345453257,0.020135509049929872,0.03420896489097778,-0.1300271729994816,0.04233606682184943,-0.3222406881530211,0.04039920846134377,0.0,0.06836861768368618,-0.00145910638038146,0.0223350741414941,non_monotonic
10,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,12,0.00546448087431694,1.0,0.2592147435897436,0.003365683178936836,0.006937707177550624,-0.062390511959372424,0.04233606682184943,-0.3222406881530211,0.04039920846134377,0.0,0.0,-0.00145910638038146,0.0223350741414941,non_monotonic
10,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,1,0.0004553734061930783,1.0,0.3785876993166287,0.0007326007326007326,0.0019672639052691417,-0.00910440711245351,0.04233606682184943,-0.3222406881530211,0.04039920846134377,0.0,0.0,-0.00145910638038146,0.0223350741414941,non_monotonic
20,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,2196,2196,463,0.21083788706739526,1.0,0.34186338376253617,0.15135251142988967,0.2054215096662976,-0.22672214243254324,0.15335791230280957,-0.44360278437303957,0.28068514868191924,0.6683290791282152,0.5928725701943844,-0.006124122181097752,0.04594355348588755,non_monotonic
20,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,242,0.11020036429872496,1.0,0.3011442939678726,0.07104681457980726,0.1091285465551894,-0.21886672442709268,0.15335791230280957,-0.44360278437303957,0.28068514868191924,0.4949661908339594,0.37122464312546954,-0.006124122181097752,0.04594355348588755,non_monotonic
20,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,84,0.03825136612021858,1.0,0.28181930916305914,0.023421082368980557,0.03919648531039971,-0.14708711538116448,0.15335791230280957,-0.44360278437303957,0.28068514868191924,0.3564935064935065,0.17824675324675324,-0.006124122181097752,0.04594355348588755,non_monotonic
20,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_20,2196,2196,36,0.01639344262295082,1.0,0.24965277777777778,0.009806979626077732,0.01778381691895532,-0.11173587164083425,0.15335791230280957,-0.44360278437303957,0.28068514868191924,0.0,0.0,-0.006124122181097752,0.04594355348588755,non_monotonic
1,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.4222526219790242,0.007208222033349634,0.009817535377322013,-0.025384483160400633,-0.027507576622641305,-0.00081098628228729,-0.027507576622641305,0.5858343337334934,0.5873326312622237,0.006055213562806209,0.0036866660961494893,non_monotonic
1,fixed,0.05,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.37826755509994875,0.0008237232289950577,0.001912954975298699,-0.00967949294546935,-0.027507576622641305,-0.00081098628228729,-0.027507576622641305,0.0,0.0,0.006055213562806209,0.0036866660961494893,non_monotonic
1,fixed,0.08,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,2196,1952,0,0.0,0.8888888888888888,,,0.0014069132882042466,,-0.027507576622641305,-0.00081098628228729,-0.027507576622641305,,,0.006055213562806209,0.0036866660961494893,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,2196,1952,0,0.0,0.8888888888888888,,,0.0014069132882042466,,-0.027507576622641305,-0.00081098628228729,-0.027507576622641305,,,0.006055213562806209,0.0036866660961494893,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,2196,1952,83,0.04252049180327869,0.8888888888888888,0.5341816705022336,0.044933319071678,0.041600180757814,0.02423564646761141,-0.012902151422738244,-0.07407750165324554,-0.06575611683515686,0.9599213179247602,1.0225248821372446,0.0017726850937701186,0.008620309783652755,non_monotonic
3,fixed,0.05,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,2196,1952,9,0.004610655737704918,0.8888888888888888,0.4838451421055641,0.004784049399423618,0.005823213041203355,-0.003845726771213019,-0.012902151422738244,-0.07407750165324554,-0.06575611683515686,0.0,1.109406081273089,0.0017726850937701186,0.008620309783652755,non_monotonic
3,fixed,0.08,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,2196,1952,0,0.0,0.8888888888888888,,,0.0014069132882042466,,-0.012902151422738244,-0.07407750165324554,-0.06575611683515686,,,0.0017726850937701186,0.008620309783652755,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,2196,1952,0,0.0,0.8888888888888888,,,0.0014069132882042466,,-0.012902151422738244,-0.07407750165324554,-0.06575611683515686,,,0.0017726850937701186,0.008620309783652755,insufficient_unique_scores
5,fixed,0.03,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,102,0.05225409836065574,0.8888888888888888,0.5304478007419184,0.05487465163025124,0.050801378035178785,0.023810006133637384,-0.007984517925791345,-0.084824479651921,-0.15618689914181977,0.8787515006002401,1.0278321047088912,0.0007538261372042599,0.013734556073413841,non_monotonic
5,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.4528347773217814,0.008335923288607943,0.009766381422687065,-0.01539942350864578,-0.007984517925791345,-0.084824479651921,-0.15618689914181977,0.0,0.5873326312622237,0.0007538261372042599,0.013734556073413841,non_monotonic
5,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,0,0.0,0.8888888888888888,,,0.0014069132882042466,,-0.007984517925791345,-0.084824479651921,-0.15618689914181977,,,0.0007538261372042599,0.013734556073413841,insufficient_unique_scores
5,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,0,0.0,0.8888888888888888,,,0.0014069132882042466,,-0.007984517925791345,-0.084824479651921,-0.15618689914181977,,,0.0007538261372042599,0.013734556073413841,insufficient_unique_scores
10,fixed,0.03,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,234,0.11987704918032786,0.8888888888888888,0.40808358954459073,0.09233806993881596,0.1168343523128068,-0.10491321421301811,0.03511934626828619,-0.31100216885998916,0.008777950358926949,0.5958485958485958,0.704046166961768,-0.0015452804592456153,0.02322815193028032,non_monotonic
10,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,73,0.03739754098360656,0.8888888888888888,0.36508052228305643,0.025637322749249698,0.03784584730244623,-0.08995329988687893,0.03511934626828619,-0.31100216885998916,0.008777950358926949,0.0,0.3419402305293767,-0.0015452804592456153,0.02322815193028032,non_monotonic
10,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,12,0.006147540983606557,0.8888888888888888,0.4128221649484536,0.005271644319936681,0.007338459645133887,-0.023945019554660652,0.03511934626828619,-0.31100216885998916,0.008777950358926949,0.0,0.8320545609548168,-0.0015452804592456153,0.02322815193028032,non_monotonic
10,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.3813429010763711,0.0008278145695364238,0.0019127932017328564,-0.009434958386846966,0.03511934626828619,-0.31100216885998916,0.008777950358926949,0.0,0.0,-0.0015452804592456153,0.02322815193028032,non_monotonic
20,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,2196,1952,442,0.22643442622950818,0.8888888888888888,0.3900047945821222,0.18223779691394504,0.21929728186027736,-0.1617673949478884,0.09161958524300677,-0.32825975221410597,0.15526027422770566,0.7660910518053375,0.7680503639582924,-0.009836669293223793,0.0570756642496233,non_monotonic
20,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,240,0.12295081967213115,0.8888888888888888,0.3650652258566978,0.0940642685951443,0.12044608112716128,-0.15570372975633112,0.09161958524300677,-0.32825975221410597,0.15526027422770566,0.6224489795918368,0.6032395566922422,-0.009836669293223793,0.0570756642496233,non_monotonic
20,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,84,0.0430327868852459,0.8888888888888888,0.366386892015907,0.03080303604996722,0.04325016200547778,-0.09527846979804802,0.09161958524300677,-0.32825975221410597,0.15526027422770566,0.47424684159378033,0.534892217756668,-0.009836669293223793,0.0570756642496233,non_monotonic
20,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_60,2196,1952,36,0.018442622950819672,0.8888888888888888,0.3604442124797031,0.01336224082325594,0.01933784469978125,-0.06598032994411773,0.09161958524300677,-0.32825975221410597,0.15526027422770566,0.2766439909297052,0.5547030406365445,-0.009836669293223793,0.0570756642496233,non_monotonic
1,fixed,0.03,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,17,0.007741347905282332,1.0,0.47569041384337124,0.007297747119038107,0.008106721255295964,-0.00738055419557858,0.004934375527070369,-0.016495818489021586,0.004934375527070369,0.5871657754010695,0.29358288770053476,0.008193923515974243,0.0029121313450699367,non_monotonic
1,fixed,0.05,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,1,0.0004553734061930783,1.0,0.47927107061503416,0.0008741258741258741,0.0010871938242418872,-0.0015319777812787382,0.004934375527070369,-0.016495818489021586,0.004934375527070369,0.0,0.0,0.008193923515974243,0.0029121313450699367,non_monotonic
1,fixed,0.08,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,0,0.0,1.0,,,0.0006466501291047135,,0.004934375527070369,-0.016495818489021586,0.004934375527070369,,,0.008193923515974243,0.0029121313450699367,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,0,0.0,1.0,,,0.0006466501291047135,,0.004934375527070369,-0.016495818489021586,0.004934375527070369,,,0.008193923515974243,0.0029121313450699367,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,89,0.04052823315118397,1.0,0.5745908501890434,0.045663479022511805,0.039292587906368734,0.050953164404694204,-0.008792167591200042,-0.02793259578690848,-0.09039555261263478,1.1215526046986721,0.9533197139938713,0.0035009875573325236,0.008748228659612233,non_monotonic
3,fixed,0.05,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,9,0.004098360655737705,1.0,0.5596707818930041,0.004879912704166991,0.004573486861046878,0.013205830148812424,-0.008792167591200042,-0.02793259578690848,-0.09039555261263478,0.0,0.5545454545454545,0.0035009875573325236,0.008748228659612233,non_monotonic
3,fixed,0.08,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,0,0.0,1.0,,,0.0006466501291047135,,-0.008792167591200042,-0.02793259578690848,-0.09039555261263478,,,0.0035009875573325236,0.008748228659612233,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,0,0.0,1.0,,,0.0006466501291047135,,-0.008792167591200042,-0.02793259578690848,-0.09039555261263478,,,0.0035009875573325236,0.008748228659612233,insufficient_unique_scores
5,fixed,0.03,eligible,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,116,0.052823315118397086,1.0,0.5881631299734748,0.06163276396092646,0.05095637189210748,0.06831341471148478,-0.05848584163743685,0.05806146747026732,-0.23017438222189987,1.2047021943573666,1.0756269592476488,-0.00044291170322085263,0.016957367056253336,non_monotonic
5,fixed,0.05,eligible,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,17,0.007741347905282332,1.0,0.550765326782388,0.00846892932249095,0.00806928347233103,0.015412695352343719,-0.05848584163743685,0.05806146747026732,-0.23017438222189987,0.0,0.29358288770053476,-0.00044291170322085263,0.016957367056253336,non_monotonic
5,fixed,0.08,eligible,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,0,0.0,1.0,,,0.0006466501291047135,,-0.05848584163743685,0.05806146747026732,-0.23017438222189987,,,-0.00044291170322085263,0.016957367056253336,insufficient_unique_scores
5,fixed,0.1,eligible,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,2196,2196,0,0.0,1.0,,,0.0006466501291047135,,-0.05848584163743685,0.05806146747026732,-0.23017438222189987,,,-0.00044291170322085263,0.016957367056253336,insufficient_unique_scores
