slice_id,entity_id,decision_trade_date,apply_trade_date,realized_open_to_open_return,baseline_score,model_score,baseline_bucket,model_bucket,arm_no_downshift_exposure,arm_baseline_driven_exposure,arm_model_driven_exposure
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:光学光电子,2016-07-13,2016-07-14,0.004455493701275737,0.020566356654819717,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:其他电子Ⅱ,2016-07-13,2016-07-14,0.00593074716892672,0.02367423305521937,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:其他电源设备Ⅱ,2016-07-13,2016-07-14,0.02354506872774098,0.02255917393000312,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:养殖业,2016-07-13,2016-07-14,0.00956329648931975,0.02045354251110241,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:军工电子Ⅱ,2016-07-13,2016-07-14,0.0012317359686080387,0.021955337796343195,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:农产品加工,2016-07-13,2016-07-14,0.008284691760293006,0.018495921339902514,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:农化制品,2016-07-13,2016-07-14,0.0008379848091475406,0.018701341492244426,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:冶钢原料,2016-07-13,2016-07-14,-0.001443572537034421,0.019041236425319498,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:出版,2016-07-13,2016-07-14,-0.0008222460534441645,0.019417396017167247,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:动物保健Ⅱ,2016-07-13,2016-07-14,0.0007883017953920213,0.021195378849749914,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:包装印刷,2016-07-13,2016-07-14,0.01585221340349441,0.021359089395931924,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化妆品,2016-07-13,2016-07-14,0.011447806428369844,0.016673589902936783,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学制品,2016-07-13,2016-07-14,0.008114875480726313,0.020584477719323882,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学制药,2016-07-13,2016-07-14,-0.005883315115569165,0.01635705364719992,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学原料,2016-07-13,2016-07-14,0.004335610181972482,0.01894148870762486,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学纤维,2016-07-13,2016-07-14,0.0057496347461447606,0.018513275613491288,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医疗器械,2016-07-13,2016-07-14,-0.002347570986039327,0.021265217746114107,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医疗服务,2016-07-13,2016-07-14,-0.00931697741272075,0.01844724489640985,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医药商业,2016-07-13,2016-07-14,0.001332762945634114,0.01857082409089998,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:半导体,2016-07-13,2016-07-14,-0.0012834792140871132,0.02515521401397234,0.2783018867924528,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:厨卫电器,2016-07-13,2016-07-14,0.004809129486967878,0.01946380987325551,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:商用车,2016-07-13,2016-07-14,-0.0019491753031462,0.016719095938540998,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:国有大型银行Ⅱ,2016-07-13,2016-07-14,-0.005531383855531535,0.006157391000528389,0.036036036036036036,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:地面兵装Ⅱ,2016-07-13,2016-07-14,-0.01180299127035822,0.020127124914251303,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:城商行Ⅱ,2016-07-13,2016-07-14,0.00447463805813797,0.010624731321457415,0.11016949152542373,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:基础建设,2016-07-13,2016-07-14,0.016070579817793584,0.01672865294860167,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:塑料,2016-07-13,2016-07-14,-0.005055342652337758,0.022424025544787878,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:多元金融,2016-07-13,2016-07-14,0.00428779627140119,0.02008201813521024,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家居用品,2016-07-13,2016-07-14,0.005028061969659436,0.019155907070259878,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家电零部件Ⅱ,2016-07-13,2016-07-14,-0.0011069566712068601,0.02056875802201272,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小家电,2016-07-13,2016-07-14,0.002086923209453362,0.02129155848805399,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小金属,2016-07-13,2016-07-14,-0.005663323047168878,0.022801924116697462,0.31847133757961776,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工业金属,2016-07-13,2016-07-14,-0.007004793080887972,0.020931996336288422,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程咨询服务Ⅱ,2016-07-13,2016-07-14,0.021014605891572335,0.022342941029249025,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程机械,2016-07-13,2016-07-14,-0.0040973057650876,0.015039778029340166,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:广告营销,2016-07-13,2016-07-14,-0.0003748290656561126,0.023891263801545885,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:影视院线,2016-07-13,2016-07-14,0.004119322496869415,0.022859036064078877,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产开发,2016-07-13,2016-07-14,0.005233784644834483,0.015083795947719952,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产服务,2016-07-13,2016-07-14,0.012428785815634003,0.020511236413547778,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房屋建设Ⅱ,2016-07-13,2016-07-14,-0.004408211538893814,0.017979813621073044,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:摩托车及其他,2016-07-13,2016-07-14,-0.000540653075842612,0.02278147268649193,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:教育,2016-07-13,2016-07-14,0.006694724008096564,0.023287634428898123,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:数字媒体,2016-07-13,2016-07-14,0.015970630154513943,0.02553014996368021,0.22298221614227087,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:文娱用品,2016-07-13,2016-07-14,0.0003345737243536373,0.017167106008638994,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:旅游及景区,2016-07-13,2016-07-14,0.0003454123865513914,0.018158233617012656,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:普钢,2016-07-13,2016-07-14,-0.007031604128688751,0.01591513412519697,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:服装家纺,2016-07-13,2016-07-14,0.013704550300262186,0.018372323759363717,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:橡胶,2016-07-13,2016-07-14,0.002974094397455218,0.025042466190483448,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:水泥,2016-07-13,2016-07-14,-0.0032268414019140934,0.01916249536919796,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:汽车服务,2016-07-13,2016-07-14,0.007199503913361438,0.018462752176605306,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:汽车零部件,2016-07-13,2016-07-14,0.004368950509450409,0.01924111738770842,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:油服工程,2016-07-13,2016-07-14,0.002446577408537598,0.019877454543242187,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:消费电子,2016-07-13,2016-07-14,0.004705532983904304,0.021365401855316105,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:渔业,2016-07-13,2016-07-14,-0.008964842844462972,0.020755875551374262,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:游戏Ⅱ,2016-07-13,2016-07-14,0.014933770942653135,0.024039953185214194,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:炼化及贸易,2016-07-13,2016-07-14,0.007113739406357622,0.017727537261506554,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:焦炭Ⅱ,2016-07-13,2016-07-14,-0.007087962789585567,0.020366611919995798,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:煤炭开采,2016-07-13,2016-07-14,-0.003652836927613534,0.020338178692371367,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:照明设备Ⅱ,2016-07-13,2016-07-14,0.003654276321084282,0.022436430965704204,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:燃气Ⅱ,2016-07-13,2016-07-14,0.0055435331210360594,0.016251670070834525,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:物流,2016-07-13,2016-07-14,0.016417776186702815,0.02049772727325685,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:特钢Ⅱ,2016-07-13,2016-07-14,0.0019801590616712605,0.02058124562850496,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:环保设备Ⅱ,2016-07-13,2016-07-14,0.0072828410909839825,0.018766512698382035,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:环境治理,2016-07-13,2016-07-14,0.0017452856121433769,0.018238309638693048,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:玻璃玻纤,2016-07-13,2016-07-14,0.004724834461184324,0.0174992903490747,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:生物制品,2016-07-13,2016-07-14,0.000642429432521574,0.024273031053338005,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电力,2016-07-13,2016-07-14,0.0036474375529822467,0.014278491967098178,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电子化学品Ⅱ,2016-07-13,2016-07-14,0.0014740990832056156,0.0236062346589924,0.3482758620689655,high,high,1.0,0.75,0.75
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电机Ⅱ,2016-07-13,2016-07-14,0.012469002123759232,0.02204802586789172,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电池,2016-07-13,2016-07-14,0.006843659313721551,2.437569122902152,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电网设备,2016-07-13,2016-07-14,0.007450707309471172,0.029671628688805282,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电视广播Ⅱ,2016-07-13,2016-07-14,0.012430693139936722,0.017275044466477436,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:白色家电,2016-07-13,2016-07-14,-0.0001406653323959839,0.01947526489607748,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:白酒Ⅱ,2016-07-13,2016-07-14,-0.00040606012573196626,0.02380201570179572,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:种植业,2016-07-13,2016-07-14,0.005759374987040378,0.018363027527523137,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:纺织制造,2016-07-13,2016-07-14,-0.0009589040577692165,0.017882404840616786,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:综合Ⅱ,2016-07-13,2016-07-14,0.004421994018783737,0.018212246160755632,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:股份制银行Ⅱ,2016-07-13,2016-07-14,0.002301457619553693,0.006907229422911642,0.036036036036036036,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:能源金属,2016-07-13,2016-07-14,-0.0016326535613709892,0.023990615293588043,0.34405940594059403,high,high,1.0,0.75,0.75
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:自动化设备,2016-07-13,2016-07-14,0.0008946815119865725,0.02265920389613095,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航天装备Ⅱ,2016-07-13,2016-07-14,0.0007542062551730844,0.02196120913692556,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航海装备Ⅱ,2016-07-13,2016-07-14,-0.005044181636190359,0.021600009913075126,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航空机场,2016-07-13,2016-07-14,-0.006096379919207862,0.018183631626192083,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航空装备Ⅱ,2016-07-13,2016-07-14,0.005603578976379309,0.019651797990378243,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航运港口,2016-07-13,2016-07-14,0.005060624048711215,0.01651592260484205,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:装修建材,2016-07-13,2016-07-14,0.005639253716530623,0.019250965414720878,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:装修装饰Ⅱ,2016-07-13,2016-07-14,0.007710352664418441,0.020032897279230487,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:计算机设备,2016-07-13,2016-07-14,0.00585397579515301,0.021548235065699337,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:证券Ⅱ,2016-07-13,2016-07-14,0.0046402987295266485,0.02001015031913395,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:调味发酵品Ⅱ,2016-07-13,2016-07-14,0.007531756749752594,0.01857297165065731,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:贵金属,2016-07-13,2016-07-14,-0.03578610132737059,0.02828509429272955,0.34405940594059403,extreme,high,1.0,0.5,0.75
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:贸易Ⅱ,2016-07-13,2016-07-14,0.015497869956454302,0.022264589608945586,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:轨交设备Ⅱ,2016-07-13,2016-07-14,-0.0030676938099107876,0.01888239157046797,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:软件开发,2016-07-13,2016-07-14,0.01118946650721564,0.025353814657201778,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通信服务,2016-07-13,2016-07-14,0.01841027661910366,0.024761431797435916,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通信设备,2016-07-13,2016-07-14,0.01430858361221432,0.022465336777540496,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通用设备,2016-07-13,2016-07-14,0.004077715943807014,0.019647392599846936,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:造纸,2016-07-13,2016-07-14,0.006944415170439866,0.017286315720010277,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:酒店餐饮,2016-07-13,2016-07-14,0.006713510195510697,0.015699603183344603,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:金属新材料,2016-07-13,2016-07-14,-0.012292796751631863,0.029380337053361,0.33962264150943394,extreme,high,1.0,0.5,0.75
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:铁路公路,2016-07-13,2016-07-14,0.006699385310741102,0.013243856809656151,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:非白酒,2016-07-13,2016-07-14,0.0030300491374364302,0.017527639222352148,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:非金属材料Ⅱ,2016-07-13,2016-07-14,-0.008546998874988332,0.016575451391956045,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:风电设备,2016-07-13,2016-07-14,0.002370738718033394,0.019318078353568576,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:食品加工,2016-07-13,2016-07-14,0.0024173991145648444,0.02046515977831168,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饮料乳品,2016-07-13,2016-07-14,-0.006727340731897735,0.017517599513048987,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饰品,2016-07-13,2016-07-14,-0.008998618117274537,0.018476863802553537,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饲料,2016-07-13,2016-07-14,-0.004122340290587667,0.02294228031578255,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:黑色家电,2016-07-13,2016-07-14,-0.001066146419408831,0.020498218271853986,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:IT服务Ⅱ,2016-07-14,2016-07-15,-0.01438577727332857,0.023616380237543467,0.25388838060384267,high,low,1.0,0.75,1.0
