fold_id,horizon,threshold_type,threshold_value,target_usage,baseline_family,baseline_name,row_count,scored_row_count,positive_event_count,event_base_rate,score_available_rate,roc_auc,average_precision,brier_like_score_if_score_in_0_1,spearman_score_vs_event,spearman_score_vs_future_mae,spearman_score_vs_future_mdd,spearman_score_vs_future_return,quantile_lift_top_decile,quantile_lift_top_quintile,top_decile_future_mae_mean,top_decile_future_mdd_mean,monotonic_decile_event_rate_status
fold_3,5,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_20,732,732,0,0.0,1.0,,,0.0005979612695163151,,-0.14736515480720738,0.503459794229598,0.1073091086507861,,,-0.010460015275150687,0.03240985299879761,insufficient_unique_scores
fold_3,10,fixed,0.03,eligible,range_based_volatility,garman_klass_vol_20,732,732,148,0.20218579234972678,1.0,0.5034593669011477,0.2643540998517862,0.19294380447495393,0.004812977753554256,-0.027109056045942256,0.22427242018184068,0.07858956849679043,1.4035792549306063,1.3121897407611693,-0.01459453115450523,0.048038617535805635,non_monotonic
fold_3,10,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_20,732,732,55,0.07513661202185792,1.0,0.5588559151336109,0.1856041458863287,0.071887300150502,0.05374594992006453,-0.027109056045942256,0.22427242018184068,0.07858956849679043,1.7985257985257985,1.5391465677179963,-0.01459453115450523,0.048038617535805635,non_monotonic
fold_3,10,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_20,732,732,12,0.01639344262295082,1.0,0.5476851851851852,0.04096951399531744,0.01616396021136885,0.020975884936196034,-0.027109056045942256,0.22427242018184068,0.07858956849679043,1.6486486486486487,1.6598639455782311,-0.01459453115450523,0.048038617535805635,non_monotonic
fold_3,10,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_20,732,732,1,0.001366120218579235,1.0,0.4363885088919289,0.002421307506053269,0.0019021618816717043,-0.008139059280064365,-0.027109056045942256,0.22427242018184068,0.07858956849679043,0.0,0.0,-0.01459453115450523,0.048038617535805635,non_monotonic
fold_3,20,fixed,0.03,diagnostic_only,range_based_volatility,garman_klass_vol_20,732,732,312,0.4262295081967213,1.0,0.5316697191697192,0.4931774444784922,0.40615761845544024,0.054253292766711814,-0.047871050395495475,0.36560723275119955,-0.00433911944802668,1.2047817047817049,1.2608581894296182,-0.04291700749994501,0.10277425298476536,non_monotonic
fold_3,20,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_20,732,732,194,0.2650273224043716,1.0,0.5687828153144522,0.3815071488224236,0.25244377112970173,0.10516031970372929,-0.047871050395495475,0.36560723275119955,-0.00433911944802668,1.6316522708275285,1.5657479486640016,-0.04291700749994501,0.10277425298476536,non_monotonic
fold_3,20,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_20,732,732,74,0.10109289617486339,1.0,0.606732112051261,0.24628907283408544,0.0963929084605071,0.11145610383446751,-0.047871050395495475,0.36560723275119955,-0.00433911944802668,2.406135865595325,2.018753447324876,-0.04291700749994501,0.10277425298476536,non_monotonic
fold_3,20,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_20,732,732,34,0.04644808743169399,1.0,0.6737738075172762,0.28997244399340383,0.04441960113545825,0.12668681972710724,-0.047871050395495475,0.36560723275119955,-0.00433911944802668,3.7821939586645468,2.63625450180072,-0.04291700749994501,0.10277425298476536,non_monotonic
fold_3,1,fixed,0.03,diagnostic_only,range_based_volatility,garman_klass_vol_60,732,732,13,0.017759562841530054,1.0,0.8592061624050498,0.13549546456144895,0.017244799377570293,0.16434626827080306,0.00026892903189250497,0.14248943334460448,0.00026892903189250497,6.087318087318088,3.4474097331240188,0.0037571143468133434,0.009407335050773912,non_monotonic
fold_3,1,fixed,0.05,diagnostic_only,range_based_volatility,garman_klass_vol_60,732,732,1,0.001366120218579235,1.0,0.9740082079343365,0.05,0.001850568368724827,0.060649119151447356,0.00026892903189250497,0.14248943334460448,0.00026892903189250497,9.891891891891893,4.979591836734694,0.0037571143468133434,0.009407335050773912,pass
fold_3,1,fixed,0.08,diagnostic_only,range_based_volatility,garman_klass_vol_60,732,732,0,0.0,1.0,,,0.000577480921201349,,0.00026892903189250497,0.14248943334460448,0.00026892903189250497,,,0.0037571143468133434,0.009407335050773912,insufficient_unique_scores
fold_3,1,fixed,0.1,diagnostic_only,range_based_volatility,garman_klass_vol_60,732,732,0,0.0,1.0,,,0.000577480921201349,,0.00026892903189250497,0.14248943334460448,0.00026892903189250497,,,0.0037571143468133434,0.009407335050773912,insufficient_unique_scores
fold_3,3,fixed,0.03,diagnostic_only,range_based_volatility,garman_klass_vol_60,732,732,25,0.03415300546448088,1.0,0.8648939179632249,0.34479049780550175,0.03260966256173684,0.22957589341147872,-0.13552386381078924,0.3432640698114005,0.06219533040685107,5.935135135135135,3.585306122448979,-0.006987115138244335,0.022438504447072717,non_monotonic
fold_3,3,fixed,0.05,diagnostic_only,range_based_volatility,garman_klass_vol_60,732,732,4,0.00546448087431694,1.0,0.9931318681318682,0.6571428571428571,0.005637457210687905,0.12593275424389572,-0.13552386381078924,0.3432640698114005,0.06219533040685107,9.891891891891893,4.979591836734694,-0.006987115138244335,0.022438504447072717,pass
fold_3,3,fixed,0.08,diagnostic_only,range_based_volatility,garman_klass_vol_60,732,732,0,0.0,1.0,,,0.000577480921201349,,-0.13552386381078924,0.3432640698114005,0.06219533040685107,,,-0.006987115138244335,0.022438504447072717,insufficient_unique_scores
fold_3,3,fixed,0.1,diagnostic_only,range_based_volatility,garman_klass_vol_60,732,732,0,0.0,1.0,,,0.000577480921201349,,-0.13552386381078924,0.3432640698114005,0.06219533040685107,,,-0.006987115138244335,0.022438504447072717,insufficient_unique_scores
fold_3,5,fixed,0.03,eligible,range_based_volatility,garman_klass_vol_60,732,732,29,0.03961748633879782,1.0,0.8762446657183499,0.3853930529507502,0.03771966802882082,0.2542300951692683,-0.17165914496538387,0.49688670298569565,0.10863576401835409,6.1397949673811745,3.77762139338494,-0.01205237539390255,0.032477539838903426,non_monotonic
fold_3,5,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_60,732,732,4,0.00546448087431694,1.0,0.9931318681318682,0.6571428571428571,0.005637457210687905,0.12593275424389572,-0.17165914496538387,0.49688670298569565,0.10863576401835409,9.891891891891893,4.979591836734694,-0.01205237539390255,0.032477539838903426,pass
fold_3,5,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_60,732,732,0,0.0,1.0,,,0.000577480921201349,,-0.17165914496538387,0.49688670298569565,0.10863576401835409,,,-0.01205237539390255,0.032477539838903426,insufficient_unique_scores
fold_3,5,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_60,732,732,0,0.0,1.0,,,0.000577480921201349,,-0.17165914496538387,0.49688670298569565,0.10863576401835409,,,-0.01205237539390255,0.032477539838903426,insufficient_unique_scores
fold_3,10,fixed,0.03,eligible,range_based_volatility,garman_klass_vol_60,732,732,148,0.20218579234972678,1.0,0.5049865790447983,0.26176985678921594,0.19309598185620636,0.006937770607966167,-0.04676816601077864,0.22354424395091924,0.07991236890895247,1.4035792549306063,1.1439602868174297,-0.016548824201961135,0.04862331394032949,non_monotonic
fold_3,10,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_60,732,732,55,0.07513661202185792,1.0,0.5596884651537531,0.1913108643184047,0.07194064460127046,0.05450621660841589,-0.04676816601077864,0.22354424395091924,0.07991236890895247,1.7985257985257985,1.086456400742115,-0.016548824201961135,0.04862331394032949,non_monotonic
fold_3,10,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_60,732,732,12,0.01639344262295082,1.0,0.5482638888888889,0.04048264842968806,0.016162775930120978,0.02123044664658676,-0.04676816601077864,0.22354424395091924,0.07991236890895247,1.6486486486486487,0.8299319727891156,-0.016548824201961135,0.04862331394032949,non_monotonic
fold_3,10,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_60,732,732,1,0.001366120218579235,1.0,0.4637482900136799,0.002544529262086514,0.0018821489596827629,-0.004638388621972165,-0.04676816601077864,0.22354424395091924,0.07991236890895247,0.0,0.0,-0.016548824201961135,0.04862331394032949,non_monotonic
fold_3,20,fixed,0.03,diagnostic_only,range_based_volatility,garman_klass_vol_60,732,732,312,0.4262295081967213,1.0,0.5329059829059829,0.49261886317098696,0.4064811389532759,0.056371132147002734,-0.05694668624208942,0.363963745749048,-0.006104872593264909,1.2364864864864864,1.1810570381998955,-0.04537904536897891,0.10185796060574162,non_monotonic
fold_3,20,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_60,732,732,194,0.2650273224043716,1.0,0.5702966312804201,0.38156749030624376,0.25264325084097417,0.10747475493331407,-0.05694668624208942,0.363963745749048,-0.006104872593264909,1.6826414042908888,1.4374079528718702,-0.04537904536897891,0.10185796060574162,non_monotonic
fold_3,20,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_60,732,732,74,0.10109289617486339,1.0,0.607368766943235,0.25082357864041677,0.09647468233179503,0.11212093724198502,-0.05694668624208942,0.363963745749048,-0.006104872593264909,2.406135865595325,1.7495863210148925,-0.04537904536897891,0.10185796060574162,non_monotonic
fold_3,20,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_60,732,732,34,0.04644808743169399,1.0,0.6725518287544244,0.3026801119096723,0.044462606432680164,0.1257959570277653,-0.05694668624208942,0.363963745749048,-0.006104872593264909,3.7821939586645468,2.1968787515006003,-0.04537904536897891,0.10185796060574162,non_monotonic
fold_3,1,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,732,732,13,0.017759562841530054,1.0,0.8508612389001818,0.14685305999113468,0.01723992477422713,0.1605282462528961,0.02703299716388483,0.11902776023234776,0.02703299716388483,6.087318087318088,3.4474097331240188,0.00461327406959129,0.009419504483724077,non_monotonic
fold_3,1,fixed,0.05,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,732,732,1,0.001366120218579235,1.0,0.9685362517099864,0.041666666666666664,0.0018567760168788949,0.05994898501982891,0.02703299716388483,0.11902776023234776,0.02703299716388483,9.891891891891893,4.979591836734694,0.00461327406959129,0.009419504483724077,pass
fold_3,1,fixed,0.08,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,732,732,0,0.0,1.0,,,0.0005835886134421781,,0.02703299716388483,0.11902776023234776,0.02703299716388483,,,0.00461327406959129,0.009419504483724077,insufficient_unique_scores
fold_3,1,fixed,0.1,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,732,732,0,0.0,1.0,,,0.0005835886134421781,,0.02703299716388483,0.11902776023234776,0.02703299716388483,,,0.00461327406959129,0.009419504483724077,insufficient_unique_scores
fold_3,3,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,732,732,25,0.03415300546448088,1.0,0.8587835926449788,0.337982574838693,0.0325872334150037,0.2257315339280397,-0.10809068556190395,0.32214454066263537,0.07489431838621285,5.935135135135135,3.585306122448979,-0.006243081912753881,0.02252024558350214,non_monotonic
fold_3,3,fixed,0.05,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,732,732,4,0.00546448087431694,1.0,0.9910714285714286,0.5238095238095238,0.005637553846705364,0.1254065728194783,-0.10809068556190395,0.32214454066263537,0.07489431838621285,9.891891891891893,4.979591836734694,-0.006243081912753881,0.02252024558350214,pass
fold_3,3,fixed,0.08,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,732,732,0,0.0,1.0,,,0.0005835886134421781,,-0.10809068556190395,0.32214454066263537,0.07489431838621285,,,-0.006243081912753881,0.02252024558350214,insufficient_unique_scores
fold_3,3,fixed,0.1,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,732,732,0,0.0,1.0,,,0.0005835886134421781,,-0.10809068556190395,0.32214454066263537,0.07489431838621285,,,-0.006243081912753881,0.02252024558350214,insufficient_unique_scores
fold_3,5,fixed,0.03,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,29,0.03961748633879782,1.0,0.8713395791435719,0.38963128256144,0.03769141947748436,0.25091570764343213,-0.14455685038884414,0.49927643122329934,0.10976067671967649,6.1397949673811745,3.77762139338494,-0.011261770387368036,0.032807346463574874,non_monotonic
fold_3,5,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,4,0.00546448087431694,1.0,0.9910714285714286,0.5238095238095238,0.005637553846705364,0.1254065728194783,-0.14455685038884414,0.49927643122329934,0.10976067671967649,9.891891891891893,4.979591836734694,-0.011261770387368036,0.032807346463574874,pass
fold_3,5,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,0,0.0,1.0,,,0.0005835886134421781,,-0.14455685038884414,0.49927643122329934,0.10976067671967649,,,-0.011261770387368036,0.032807346463574874,insufficient_unique_scores
fold_3,5,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,0,0.0,1.0,,,0.0005835886134421781,,-0.14455685038884414,0.49927643122329934,0.10976067671967649,,,-0.011261770387368036,0.032807346463574874,insufficient_unique_scores
fold_3,10,fixed,0.03,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,148,0.20218579234972678,1.0,0.500254535357275,0.2623477810622916,0.19306159710915244,0.00035413214240198534,-0.02350782401443246,0.22069617095882402,0.08318219715508574,1.4035792549306063,1.2448979591836735,-0.01539628626672258,0.048762517335938796,non_monotonic
fold_3,10,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,55,0.07513661202185792,1.0,0.5549617295555257,0.18546006812788193,0.07192388598022705,0.05018986379713076,-0.02350782401443246,0.22069617095882402,0.08318219715508574,1.7985257985257985,1.358070500927644,-0.01539628626672258,0.048762517335938796,non_monotonic
fold_3,10,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,12,0.01639344262295082,1.0,0.5458333333333333,0.03969713901593527,0.01616159718411701,0.020161287462945703,-0.02350782401443246,0.22069617095882402,0.08318219715508574,1.6486486486486487,1.6598639455782311,-0.01539628626672258,0.048762517335938796,non_monotonic
fold_3,10,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,1,0.001366120218579235,1.0,0.4158686730506156,0.002336448598130841,0.001889404566276369,-0.010764562273633514,-0.02350782401443246,0.22069617095882402,0.08318219715508574,0.0,0.0,-0.01539628626672258,0.048762517335938796,non_monotonic
fold_3,20,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,732,732,312,0.4262295081967213,1.0,0.5289072039072039,0.48993966059969923,0.4064144824848976,0.04952083686754322,-0.042743256023222494,0.361576777988556,0.00019733700292453438,1.2047817047817049,1.228937728937729,-0.042963122449548606,0.1015579602581401,non_monotonic
fold_3,20,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,194,0.2650273224043716,1.0,0.5666462269574215,0.37933099502086387,0.25259403823336407,0.10189374339868239,-0.042743256023222494,0.361576777988556,0.00019733700292453438,1.6316522708275285,1.5144119503471491,-0.042963122449548606,0.1015579602581401,non_monotonic
fold_3,20,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,74,0.10109289617486339,1.0,0.6039801199375667,0.24359443301013198,0.09644422742944522,0.10858230781487571,-0.042743256023222494,0.361576777988556,0.00019733700292453438,2.406135865595325,1.884169884169884,-0.042963122449548606,0.1015579602581401,non_monotonic
fold_3,20,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_20,732,732,34,0.04644808743169399,1.0,0.6721304567672342,0.28610525333697084,0.04443716301457065,0.12548876299350947,-0.042743256023222494,0.361576777988556,0.00019733700292453438,3.7821939586645468,2.489795918367347,-0.042963122449548606,0.1015579602581401,non_monotonic
fold_3,1,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,732,732,13,0.017759562841530054,1.0,0.8568524660318819,0.13521495049367574,0.017242239973410494,0.16326939026575238,0.0018580579107922322,0.14116406735730522,0.0018580579107922322,6.087318087318088,3.8304552590266883,0.003750238745285002,0.009407335050773912,non_monotonic
fold_3,1,fixed,0.05,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,732,732,1,0.001366120218579235,1.0,0.9740082079343365,0.05,0.001836130020698975,0.060649119151447356,0.0018580579107922322,0.14116406735730522,0.0018580579107922322,9.891891891891893,4.979591836734694,0.003750238745285002,0.009407335050773912,pass
fold_3,1,fixed,0.08,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,732,732,0,0.0,1.0,,,0.0005629426172622581,,0.0018580579107922322,0.14116406735730522,0.0018580579107922322,,,0.003750238745285002,0.009407335050773912,insufficient_unique_scores
fold_3,1,fixed,0.1,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,732,732,0,0.0,1.0,,,0.0005629426172622581,,0.0018580579107922322,0.14116406735730522,0.0018580579107922322,,,0.003750238745285002,0.009407335050773912,insufficient_unique_scores
fold_3,3,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,732,732,25,0.03415300546448088,1.0,0.8595190947666195,0.34383260184824577,0.032620411243801405,0.22619428090289811,-0.1319702986088231,0.33556599778676427,0.06985766617389526,5.935135135135135,3.784489795918367,-0.0072815728367057065,0.02267953954971443,non_monotonic
fold_3,3,fixed,0.05,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,732,732,4,0.00546448087431694,1.0,0.9931318681318682,0.6571428571428571,0.0056258058558145835,0.12593275424389572,-0.1319702986088231,0.33556599778676427,0.06985766617389526,9.891891891891893,4.979591836734694,-0.0072815728367057065,0.02267953954971443,pass
fold_3,3,fixed,0.08,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,732,732,0,0.0,1.0,,,0.0005629426172622581,,-0.1319702986088231,0.33556599778676427,0.06985766617389526,,,-0.0072815728367057065,0.02267953954971443,insufficient_unique_scores
fold_3,3,fixed,0.1,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,732,732,0,0.0,1.0,,,0.0005629426172622581,,-0.1319702986088231,0.33556599778676427,0.06985766617389526,,,-0.0072815728367057065,0.02267953954971443,insufficient_unique_scores
fold_3,5,fixed,0.03,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,29,0.03961748633879782,1.0,0.8714376808750675,0.3844820865429775,0.03773367958087786,0.25098199539394883,-0.1672607632267115,0.49166467024831656,0.11313321199198302,6.1397949673811745,3.949331456720619,-0.01209399080949219,0.03259214040972405,non_monotonic
fold_3,5,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,4,0.00546448087431694,1.0,0.9931318681318682,0.6571428571428571,0.0056258058558145835,0.12593275424389572,-0.1672607632267115,0.49166467024831656,0.11313321199198302,9.891891891891893,4.979591836734694,-0.01209399080949219,0.03259214040972405,pass
fold_3,5,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,0,0.0,1.0,,,0.0005629426172622581,,-0.1672607632267115,0.49166467024831656,0.11313321199198302,,,-0.01209399080949219,0.03259214040972405,insufficient_unique_scores
fold_3,5,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,0,0.0,1.0,,,0.0005629426172622581,,-0.1672607632267115,0.49166467024831656,0.11313321199198302,,,-0.01209399080949219,0.03259214040972405,insufficient_unique_scores
fold_3,10,fixed,0.03,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,148,0.20218579234972678,1.0,0.5006479081821548,0.2593452431307328,0.19322702647604134,0.0009014272715686901,-0.0403499100189159,0.21653476181930967,0.0885158645029679,1.4035792549306063,1.1439602868174297,-0.016590439617550773,0.049160044755159914,non_monotonic
fold_3,10,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,55,0.07513661202185792,1.0,0.5549080166510004,0.18874252296584523,0.07198350296494209,0.05014081433336616,-0.0403499100189159,0.21653476181930967,0.0885158645029679,1.7985257985257985,1.086456400742115,-0.016590439617550773,0.049160044755159914,non_monotonic
fold_3,10,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,12,0.01639344262295082,1.0,0.5469907407407407,0.039084470017630824,0.01616135298611836,0.020670410883727158,-0.0403499100189159,0.21653476181930967,0.0885158645029679,1.6486486486486487,0.8299319727891156,-0.016590439617550773,0.049160044755159914,non_monotonic
fold_3,10,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,1,0.001366120218579235,1.0,0.42818057455540354,0.002386634844868735,0.001869454791388893,-0.009189260477492025,-0.0403499100189159,0.21653476181930967,0.0885158645029679,0.0,0.0,-0.016590439617550773,0.049160044755159914,non_monotonic
fold_3,20,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,732,732,312,0.4262295081967213,1.0,0.5282051282051282,0.48927281865892025,0.40675748260318256,0.048318113268859486,-0.047850490633330314,0.35742421743769665,0.0028770511231030137,1.2047817047817049,1.1491365777080063,-0.044532684711634046,0.10067646199821054,non_monotonic
fold_3,20,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,194,0.2650273224043716,1.0,0.567163607097689,0.37994968652766864,0.2528043421437929,0.10268475290752782,-0.047850490633330314,0.35742421743769665,0.0028770511231030137,1.6826414042908888,1.411739953713444,-0.044532684711634046,0.10067646199821054,non_monotonic
fold_3,20,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,74,0.10109289617486339,1.0,0.6026041238807196,0.24772883944792226,0.09653564956927231,0.10714540980507978,-0.047850490633330314,0.35742421743769665,0.0028770511231030137,2.406135865595325,1.7495863210148925,-0.044532684711634046,0.10067646199821054,non_monotonic
fold_3,20,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_60,732,732,34,0.04644808743169399,1.0,0.6663155233440081,0.2952056835817404,0.04448728983195208,0.12124948532077892,-0.047850490633330314,0.35742421743769665,0.0028770511231030137,3.7821939586645468,2.1968787515006003,-0.044532684711634046,0.10067646199821054,non_monotonic
fold_3,1,fixed,0.03,diagnostic_only,range_based_volatility,intraday_range_ratio_20,732,732,13,0.017759562841530054,1.0,0.8566384936343212,0.13023068419842393,0.017419600826874874,0.16317149226529326,0.04215895492526083,0.10626032363958694,0.04215895492526083,6.848232848232849,3.4474097331240188,0.0050748808984013155,0.009431589238637267,non_monotonic
fold_3,1,fixed,0.05,diagnostic_only,range_based_volatility,intraday_range_ratio_20,732,732,1,0.001366120218579235,1.0,0.9644322845417237,0.037037037037037035,0.0025533052469245833,0.059423884421115084,0.04215895492526083,0.10626032363958694,0.04215895492526083,9.891891891891893,4.979591836734694,0.0050748808984013155,0.009431589238637267,pass
fold_3,1,fixed,0.08,diagnostic_only,range_based_volatility,intraday_range_ratio_20,732,732,0,0.0,1.0,,,0.0013249978394397788,,0.04215895492526083,0.10626032363958694,0.04215895492526083,,,0.0050748808984013155,0.009431589238637267,insufficient_unique_scores
fold_3,1,fixed,0.1,diagnostic_only,range_based_volatility,intraday_range_ratio_20,732,732,0,0.0,1.0,,,0.0013249978394397788,,0.04215895492526083,0.10626032363958694,0.04215895492526083,,,0.0050748808984013155,0.009431589238637267,insufficient_unique_scores
fold_3,3,fixed,0.03,diagnostic_only,range_based_volatility,intraday_range_ratio_20,732,732,25,0.03415300546448088,1.0,0.8712871287128713,0.3275064638084773,0.03221869059884142,0.23359823250063247,-0.1018288000230563,0.3372926913690908,0.05242662864905565,6.330810810810811,3.585306122448979,-0.005981207654150313,0.02310168193889465,non_monotonic
fold_3,3,fixed,0.05,diagnostic_only,range_based_volatility,intraday_range_ratio_20,732,732,4,0.00546448087431694,1.0,0.990728021978022,0.5787037037037037,0.006166962619466895,0.12531887591540875,-0.1018288000230563,0.3372926913690908,0.05242662864905565,9.891891891891893,4.979591836734694,-0.005981207654150313,0.02310168193889465,pass
fold_3,3,fixed,0.08,diagnostic_only,range_based_volatility,intraday_range_ratio_20,732,732,0,0.0,1.0,,,0.0013249978394397788,,-0.1018288000230563,0.3372926913690908,0.05242662864905565,,,-0.005981207654150313,0.02310168193889465,insufficient_unique_scores
fold_3,3,fixed,0.1,diagnostic_only,range_based_volatility,intraday_range_ratio_20,732,732,0,0.0,1.0,,,0.0013249978394397788,,-0.1018288000230563,0.3372926913690908,0.05242662864905565,,,-0.005981207654150313,0.02310168193889465,insufficient_unique_scores
fold_3,5,fixed,0.03,eligible,range_based_volatility,intraday_range_ratio_20,732,732,29,0.03961748633879782,1.0,0.8826212782655614,0.39292085200580584,0.037135880859048245,0.2585387989528555,-0.14161888485135002,0.5287645853854864,0.08219346228322337,6.1397949673811745,3.77762139338494,-0.010646345480351795,0.03292182010350445,non_monotonic
fold_3,5,fixed,0.05,eligible,range_based_volatility,intraday_range_ratio_20,732,732,4,0.00546448087431694,1.0,0.990728021978022,0.5787037037037037,0.006166962619466895,0.12531887591540875,-0.14161888485135002,0.5287645853854864,0.08219346228322337,9.891891891891893,4.979591836734694,-0.010646345480351795,0.03292182010350445,pass
fold_3,5,fixed,0.08,eligible,range_based_volatility,intraday_range_ratio_20,732,732,0,0.0,1.0,,,0.0013249978394397788,,-0.14161888485135002,0.5287645853854864,0.08219346228322337,,,-0.010646345480351795,0.03292182010350445,insufficient_unique_scores
fold_3,5,fixed,0.1,eligible,range_based_volatility,intraday_range_ratio_20,732,732,0,0.0,1.0,,,0.0013249978394397788,,-0.14161888485135002,0.5287645853854864,0.08219346228322337,,,-0.010646345480351795,0.03292182010350445,insufficient_unique_scores
fold_3,10,fixed,0.03,eligible,range_based_volatility,intraday_range_ratio_20,732,732,148,0.20218579234972678,1.0,0.5167414846353202,0.2678619786170243,0.18875689579010202,0.0232922368207124,-0.032494061609468966,0.2558351524434993,0.044151110213389216,1.4035792549306063,1.413127413127413,-0.014780861359706339,0.048982113413604006,non_monotonic
fold_3,10,fixed,0.05,eligible,range_based_volatility,intraday_range_ratio_20,732,732,55,0.07513661202185792,1.0,0.5718544380287364,0.17981249239497898,0.0706821778852643,0.06561592015109864,-0.032494061609468966,0.2558351524434993,0.044151110213389216,1.7985257985257985,1.6296846011131725,-0.014780861359706339,0.048982113413604006,non_monotonic
fold_3,10,fixed,0.08,eligible,range_based_volatility,intraday_range_ratio_20,732,732,12,0.01639344262295082,1.0,0.5618055555555556,0.039244963085419644,0.016473049064513814,0.02718719066972981,-0.032494061609468966,0.2558351524434993,0.044151110213389216,1.6486486486486487,1.6598639455782311,-0.014780861359706339,0.048982113413604006,non_monotonic
fold_3,10,fixed,0.1,eligible,range_based_volatility,intraday_range_ratio_20,732,732,1,0.001366120218579235,1.0,0.506155950752394,0.0027624309392265192,0.0025959113591350626,0.0007876508980707448,-0.032494061609468966,0.2558351524434993,0.044151110213389216,0.0,0.0,-0.014780861359706339,0.048982113413604006,non_monotonic
fold_3,20,fixed,0.03,diagnostic_only,range_based_volatility,intraday_range_ratio_20,732,732,312,0.4262295081967213,1.0,0.5461538461538461,0.500583532983889,0.3966119026035449,0.07906600353086099,-0.06814493396293117,0.3827011558381004,-0.030580810527626213,1.2364864864864864,1.324699110413396,-0.04374311394471679,0.10293986034477512,non_monotonic
fold_3,20,fixed,0.05,eligible,range_based_volatility,intraday_range_ratio_20,732,732,194,0.2650273224043716,1.0,0.578689686889204,0.38642571944372417,0.24661350543108693,0.12030668696569559,-0.06814493396293117,0.3827011558381004,-0.030580810527626213,1.6316522708275285,1.617083946980854,-0.04374311394471679,0.10293986034477512,non_monotonic
fold_3,20,fixed,0.08,eligible,range_based_volatility,intraday_range_ratio_20,732,732,74,0.10109289617486339,1.0,0.6181302883430543,0.24484684368433793,0.09445985816577981,0.12335876645292612,-0.06814493396293117,0.3827011558381004,-0.030580810527626213,2.406135865595325,2.018753447324876,-0.04374311394471679,0.10293986034477512,non_monotonic
fold_3,20,fixed,0.1,eligible,range_based_volatility,intraday_range_ratio_20,732,732,34,0.04644808743169399,1.0,0.6866677903252991,0.2817253515669212,0.04381060500794822,0.13608695717533587,-0.06814493396293117,0.3827011558381004,-0.030580810527626213,3.7821939586645468,2.63625450180072,-0.04374311394471679,0.10293986034477512,non_monotonic
